volume_id,true_pixels,predicted_pixels,intersection_pixels,micro_dice,positive_predicted_empty_pct,empty_slice_false_positive_pct,threshold
108,363698,320094,261828,0.76581182581872,9.405940594059405,0.0,0.3499999940395355
109,18200,19401,9384,0.4991356612989246,12.977099236641221,2.08,0.3499999940395355
110,31120,26369,19059,0.6630485832130834,16.923076923076923,0.8746355685131195,0.3499999940395355
111,1830,3994,1158,0.3976648352682581,48.91304347826087,3.587443946188341,0.3499999940395355
112,295,2093,159,0.13316582950872452,38.46153846153846,3.7241379310344827,0.3499999940395355
113,21076,28170,12691,0.5154124192926245,17.037037037037038,1.854493580599144,0.3499999940395355
114,0,581,0,1.7211703929067634e-09,0.0,1.0638297872340425,0.3499999940395355
115,0,4441,0,2.2517451019473663e-10,0.0,11.229314420803783,0.3499999940395355
116,152763,2112,886,0.011441485074986657,93.23308270676692,1.4193548387096775,0.3499999940395355
104,69032,4902,2567,0.06944031164187736,65.57377049180327,3.793626707132018,0.4000000059604645
105,0,1211,0,8.257638308622923e-10,0.0,1.8255578093306288,0.4000000059604645
106,0,1162,0,8.605851971939885e-10,0.0,3.761348897535668,0.4000000059604645
107,1473,4895,590,0.18530150766562478,59.15492957746479,8.571428571428571,0.4000000059604645
108,363698,313504,258570,0.7636421629000452,9.405940594059405,0.0,0.4000000059604645
109,18200,18851,9287,0.5013090065180074,12.977099236641221,2.08,0.4000000059604645
110,31120,25807,18883,0.6634110351913255,16.923076923076923,0.8746355685131195,0.4000000059604645
111,1830,3879,1156,0.4049746016106192,50.0,3.587443946188341,0.4000000059604645
112,295,2026,159,0.1370099098935761,38.46153846153846,3.7241379310344827,0.4000000059604645
113,21076,27514,12590,0.5182136242124261,17.037037037037038,1.854493580599144,0.4000000059604645
114,0,569,0,1.7574692411995267e-09,0.0,1.0638297872340425,0.4000000059604645
115,0,4285,0,2.333722286503215e-10,0.0,11.229314420803783,0.4000000059604645
116,152763,2052,869,0.011226302367269151,93.23308270676692,1.4193548387096775,0.4000000059604645
104,69032,4763,2520,0.06829731012848707,65.57377049180327,3.793626707132018,0.44999998807907104
105,0,1180,0,8.474576264004595e-10,0.0,1.8255578093306288,0.44999998807907104
106,0,1132,0,8.833922253680279e-10,0.0,3.761348897535668,0.44999998807907104
107,1473,4749,580,0.18643522996039294,59.15492957746479,8.571428571428571,0.44999998807907104
108,363698,307059,255227,0.7610118120276628,9.405940594059405,0.0,0.44999998807907104
109,18200,18313,9201,0.5039848821103721,12.977099236641221,2.08,0.44999998807907104
110,31120,25270,18679,0.6624933498907165,16.923076923076923,0.8746355685131195,0.44999998807907104
111,1830,3764,1147,0.41008223106720015,50.0,3.587443946188341,0.44999998807907104
112,295,1941,158,0.14132379287060653,38.46153846153846,3.7241379310344827,0.44999998807907104
113,21076,26917,12504,0.521075990258557,17.037037037037038,1.854493580599144,0.44999998807907104
114,0,553,0,1.8083182607444515e-09,0.0,1.0638297872340425,0.44999998807907104
115,0,4129,0,2.421893920459701e-10,0.0,11.229314420803783,0.44999998807907104
116,152763,2005,851,0.010997105351164342,93.98496240601504,1.4193548387096775,0.44999998807907104
104,69032,4614,2474,0.06718626946382444,65.57377049180327,3.793626707132018,0.5
105,0,1149,0,8.703220183896238e-10,0.0,1.8255578093306288,0.5
106,0,1095,0,9.13242008298409e-10,0.0,3.761348897535668,0.5
107,1473,4598,566,0.18646022085546696,59.15492957746479,8.571428571428571,0.5
108,363698,300552,251694,0.7578291305987839,9.405940594059405,0.0,0.5
109,18200,17729,9103,0.5067215898158389,12.977099236641221,2.08,0.5
110,31120,24686,18450,0.6612192237454535,16.923076923076923,0.8746355685131195,0.5
111,1830,3653,1138,0.4151012220654566,50.0,3.587443946188341,0.5
112,295,1873,158,0.14575645795859943,38.46153846153846,3.7241379310344827,0.5
113,21076,26315,12418,0.5240657508910117,17.037037037037038,1.854493580599144,0.5
114,0,542,0,1.8450184467804088e-09,0.0,1.0638297872340425,0.5
115,0,3971,0,2.518257365268633e-10,0.0,11.229314420803783,0.5
116,152763,1965,834,0.01078020785500504,93.98496240601504,1.4193548387096775,0.5
104,69032,4474,2424,0.06595379970252832,65.57377049180327,3.793626707132018,0.550000011920929
105,0,1125,0,8.888888880987653e-10,0.0,1.8255578093306288,0.550000011920929
106,0,1052,0,9.505703413017391e-10,0.0,3.761348897535668,0.550000011920929
107,1473,4449,551,0.18608578196790176,59.15492957746479,8.428571428571429,0.550000011920929
108,363698,294345,248241,0.7544826097994288,9.405940594059405,0.0,0.550000011920929
109,18200,17174,8993,0.5084525357746239,12.977099236641221,2.08,0.550000011920929
110,31120,24142,18247,0.6603814556175965,16.923076923076923,0.8746355685131195,0.550000011920929
111,1830,3551,1129,0.41962460519984673,50.0,3.587443946188341,0.550000011920929
112,295,1823,157,0.14825306933510243,38.46153846153846,3.7241379310344827,0.550000011920929
113,21076,25756,12321,0.5261786812537116,17.037037037037038,1.854493580599144,0.550000011920929
114,0,526,0,1.9011406807963103e-09,0.0,1.0638297872340425,0.550000011920929
115,0,3815,0,2.621231978343058e-10,0.0,11.229314420803783,0.550000011920929
116,152763,1916,821,0.010615532819512568,93.98496240601504,1.4193548387096775,0.550000011920929
104,69032,4330,2368,0.06455658243962056,66.39344262295081,3.793626707132018,0.6000000238418579
105,0,1086,0,9.208103122276146e-10,0.0,1.8255578093306288,0.6000000238418579
106,0,1004,0,9.960159352629322e-10,0.0,3.761348897535668,0.6000000238418579
107,1473,4313,529,0.18285516778727012,59.15492957746479,8.428571428571429,0.6000000238418579
108,363698,288419,244791,0.7507579161411975,9.405940594059405,0.0,0.6000000238418579
109,18200,16695,8908,0.5105602521991529,12.977099236641221,2.08,0.6000000238418579
