epoch,volume_id,micro_dice,true_pixels,predicted_pixels,positive_slices,positive_slice_recall,positive_predicted_empty_pct,empty_slice_false_positive_pct
6,111,0.10693271944172145,1830,9897,92,0.45652173913043476,31.52173913043478,17.33931240657698
6,112,0.009332682719002908,295,32493,26,0.5769230769230769,30.76923076923077,26.620689655172413
6,113,0.6086552057823797,21076,32672,135,0.837037037037037,11.851851851851851,6.562054208273895
6,114,2.9868578254782895e-11,0,33480,0,0.0,0.0,26.713947990543737
6,115,1.28617363327509e-10,0,7775,0,0.0,0.0,20.56737588652482
6,116,0.014737500305357074,152763,55142,133,0.20300751879699247,27.06766917293233,15.35483870967742
7,104,0.2774657693284119,69032,17148,122,0.4344262295081967,24.59016393442623,12.898330804248863
7,105,1.0085728692880915e-10,0,9915,0,0.0,0.0,27.68762677484787
7,106,2.2794620464373233e-10,0,4387,0,0.0,0.0,22.56809338521401
7,107,0.17164556972510817,1473,6427,71,0.49295774647887325,8.450704225352112,18.0
7,108,0.7419283895307691,363698,295619,202,0.8960396039603961,3.9603960396039604,22.32415902140673
7,109,0.5163065040993385,18200,19607,131,0.8396946564885496,7.633587786259542,9.92
7,110,0.6733126768208051,31120,28264,130,0.8846153846153846,10.0,16.61807580174927
7,111,0.16321888112865438,1830,12237,92,0.6086956521739131,19.565217391304348,23.61733931240658
7,112,0.01964133224121637,295,20783,26,0.6923076923076923,11.538461538461538,40.689655172413794
7,113,0.591714352912289,21076,29952,135,0.8444444444444444,11.11111111111111,11.697574893009985
7,114,4.3440486514578415e-10,0,2302,0,0.0,0.0,17.494089834515368
7,115,9.482268157644389e-11,0,10546,0,0.0,0.0,35.342789598108745
7,116,0.0023877689269153363,152763,15595,133,0.18045112781954886,35.338345864661655,24.129032258064516
8,104,0.036612709189590226,69032,4112,122,0.10655737704918032,69.67213114754098,3.6418816388467374
8,105,3.3886818016304024e-10,0,2951,0,0.0,0.0,4.665314401622718
8,106,6.269592472558248e-10,0,1595,0,0.0,0.0,5.447470817120623
8,107,0.13025871775812614,1473,7417,71,0.39436619718309857,47.88732394366197,11.428571428571429
8,108,0.7585082098552076,363698,299103,202,0.8910891089108911,9.900990099009901,1.070336391437309
8,109,0.6161888251869265,18200,19295,131,0.7251908396946565,18.3206106870229,4.0
8,110,0.750717703353542,31120,27400,130,0.8384615384615385,15.384615384615385,1.1661807580174928
8,111,0.30961538471021766,1830,5450,92,0.5217391304347826,36.95652173913044,6.4275037369207775
8,112,0.09550962245295565,295,3914,26,0.5384615384615384,11.538461538461538,7.448275862068965
8,113,0.5928054565039503,21076,36690,135,0.8814814814814815,5.185185185185185,2.5677603423680457
8,114,2.3255813899405083e-09,0,430,0,0.0,0.0,0.5910165484633569
8,115,1.615508885037882e-10,0,6190,0,0.0,0.0,13.356973995271868
8,116,0.00046472301217661584,152763,2168,133,0.007518796992481203,93.98496240601504,3.096774193548387
9,104,0.19761296685971613,69032,10062,122,0.2459016393442623,68.85245901639344,2.731411229135053
9,105,4.755111742864901e-10,0,2103,0,0.0,0.0,3.2454361054766734
9,106,5.434782605741965e-10,0,1840,0,0.0,0.0,5.706874189364462
9,107,0.08565866340349153,1473,3150,71,0.19718309859154928,76.05633802816901,8.571428571428571
9,108,0.7306071227402893,363698,298491,202,0.8663366336633663,13.366336633663366,0.3058103975535168
9,109,0.5470230669299758,18200,19473,131,0.7099236641221374,22.900763358778626,2.4
9,110,0.7596509598645785,31120,26180,130,0.8461538461538461,14.615384615384615,0.2915451895043732
9,111,0.26076742379389833,1830,3278,92,0.32608695652173914,55.43478260869565,4.484304932735426
9,112,0.34259259320130314,295,785,26,0.5384615384615384,42.30769230769231,2.896551724137931
9,113,0.5237082674604491,21076,33947,135,0.8148148148148148,15.555555555555555,1.2838801711840229
9,114,1.0638297759167044e-08,0,94,0,0.0,0.0,0.2364066193853428
9,115,3.8167938916729795e-10,0,2620,0,0.0,0.0,9.101654846335697
9,116,6.412393874840252e-12,152763,3185,133,0.0,85.71428571428571,1.4193548387096775
10,104,0.04660840617219298,69032,3058,122,0.09836065573770492,81.9672131147541,2.12443095599393
10,105,3.7230081892319404e-10,0,2686,0,0.0,0.0,2.738336713995943
10,106,2.336994624366208e-10,0,4279,0,0.0,0.0,9.20881971465629
10,107,0.1635220126742685,1473,7272,71,0.4507042253521127,32.394366197183096,11.571428571428571
10,108,0.7406459055221665,363698,322873,202,0.8613861386138614,13.861386138613861,0.3058103975535168
10,109,0.6084121096204256,18200,15228,131,0.7251908396946565,23.66412213740458,2.24
10,110,0.6826748470640032,31120,25601,130,0.8076923076923077,16.923076923076923,0.5830903790087464
10,111,0.31342193671484997,1830,5017,92,0.5217391304347826,34.78260869565217,5.381165919282512
10,112,0.06224375716320466,295,5071,26,0.5,23.076923076923077,8.275862068965518
10,113,0.5764888200204954,21076,37645,135,0.8148148148148148,17.037037037037038,1.1412268188302426
10,114,1.0638297759167044e-08,0,94,0,0.0,0.0,0.3546099290780142
10,115,3.1575623608596265e-10,0,3167,0,0.0,0.0,10.874704491725769
10,116,0.0077419690125888705,152763,1203,133,0.09022556390977443,82.70676691729324,0.6451612903225806
