epoch,volume_id,micro_dice,true_pixels,predicted_pixels,positive_slices,positive_slice_recall,positive_predicted_empty_pct,empty_slice_false_positive_pct
5,107,0.028912395771461034,1473,61960,71,0.5915492957746479,15.492957746478874,72.85714285714286
5,108,0.7403141511193742,363698,334692,202,0.9455445544554455,4.455445544554456,87.00305810397553
5,109,0.2479017340551443,18200,84623,131,0.8778625954198473,1.5267175572519085,75.36
5,110,0.3120487813745873,31120,134681,130,0.9846153846153847,0.0,74.92711370262391
5,111,0.11319291901997704,1830,21387,92,0.8152173913043478,1.0869565217391304,73.24364723467862
5,112,0.005418924567842067,295,62079,26,0.6538461538461539,7.6923076923076925,89.24137931034483
5,113,0.2388686027566108,21076,101887,135,0.8,1.4814814814814814,83.73751783166904
5,114,1.3505300830393608e-11,0,74045,0,0.0,0.0,66.78486997635933
5,115,1.2415265810686871e-11,0,80546,0,0.0,0.0,90.30732860520095
5,116,0.05391352186330884,152763,72635,133,0.7894736842105263,7.518796992481203,83.74193548387096
6,104,0.49418264889147867,69032,43906,122,0.8278688524590164,5.737704918032787,45.82701062215478
6,105,2.2089684112637576e-10,0,4527,0,0.0,0.0,24.137931034482758
6,106,1.052853232148573e-10,0,9498,0,0.0,0.0,45.784695201037614
6,107,0.1699926091192421,1473,6645,71,0.5774647887323944,15.492957746478874,22.142857142857142
6,108,0.6984236063741305,363698,235835,202,0.9405940594059405,5.445544554455446,8.256880733944953
6,109,0.5075255748099357,18200,31165,131,0.8778625954198473,2.2900763358778624,30.08
6,110,0.7074520889117586,31120,28313,130,0.9,3.076923076923077,11.807580174927114
