volume_id,true_pixels,predicted_pixels,intersection_pixels,micro_dice,tumor_threshold,liver_threshold,dilation_kernel,mode
114,0,1,0,9.99999000001e-07,0.10000000149011612,0.699999988079071,11,liver_supported
115,0,4881,0,2.0487604994778198e-10,0.10000000149011612,0.699999988079071,11,liver_supported
116,152763,693,0,6.516525909664551e-12,0.10000000149011612,0.699999988079071,11,liver_supported
104,69032,423,1,2.879563746269102e-05,0.10000000149011612,0.699999988079071,21,liver_supported
105,0,2279,0,4.387889423261128e-10,0.10000000149011612,0.699999988079071,21,liver_supported
106,0,1522,0,6.570302229585871e-10,0.10000000149011612,0.699999988079071,21,liver_supported
107,1473,4525,248,0.08269423156340543,0.10000000149011612,0.699999988079071,21,liver_supported
108,363698,245247,185792,0.6102094606251629,0.10000000149011612,0.699999988079071,21,liver_supported
109,18200,21714,12895,0.6461391992873142,0.10000000149011612,0.699999988079071,21,liver_supported
110,31120,24742,19679,0.7045576599530171,0.10000000149011612,0.699999988079071,21,liver_supported
111,1830,3881,854,0.29907196650340184,0.10000000149011612,0.699999988079071,21,liver_supported
112,295,4784,153,0.06024808051580073,0.10000000149011612,0.699999988079071,21,liver_supported
113,21076,26422,13569,0.571350372656294,0.10000000149011612,0.699999988079071,21,liver_supported
114,0,1,0,9.99999000001e-07,0.10000000149011612,0.699999988079071,21,liver_supported
115,0,4881,0,2.0487604994778198e-10,0.10000000149011612,0.699999988079071,21,liver_supported
116,152763,693,0,6.516525909664551e-12,0.10000000149011612,0.699999988079071,21,liver_supported
104,69032,423,1,2.879563746269102e-05,0.10000000149011612,0.699999988079071,31,liver_supported
105,0,2279,0,4.387889423261128e-10,0.10000000149011612,0.699999988079071,31,liver_supported
106,0,1522,0,6.570302229585871e-10,0.10000000149011612,0.699999988079071,31,liver_supported
107,1473,4525,248,0.08269423156340543,0.10000000149011612,0.699999988079071,31,liver_supported
108,363698,245247,185792,0.6102094606251629,0.10000000149011612,0.699999988079071,31,liver_supported
